booking_id,customer_id,driver_id,city,booking_date,day_of_week,weekend_flag,category,distance_km,trip_type,airport_flag,base_fare,per_km_rate,surge_multiplier,surge_reason,total_trip_cost,driver_earning,company_revenue,ride_status,cancellation_reason,payment_type,customer_rating,weather_condition,traffic_level,holiday_flag,booking_time,waiting_time,trip_duration_min
B377,C100,D58,Bangalore,2025-01-01,Wednesday,0,Prime,5.61,Medium,0,60.00,15.00,1.96,Holiday,282.53,211.90,70.63,Completed,"Not Cancelled",Wallet,3.6,Clear,High,1,17:24:26,00:05:00,00:22:17
B1636,C113,D250,Delhi,2025-01-04,Saturday,1,SUV,8.52,Medium,1,100.00,20.00,2.28,Holiday,616.51,462.38,154.13,Completed,"Not Cancelled",UPI,3.6,Clear,High,1,08:40:21,00:02:00,00:26:13
B1404,C17,D277,Mumbai,2025-01-05,Sunday,1,Mini,6.23,Medium,0,40.00,10.00,1.56,"Peak Hour",159.59,119.69,39.90,Cancelled_Customer,"No Show",Card,0.0,Clear,Medium,0,09:43:23,00:04:00,00:13:56
B1457,C57,D108,Chennai,2025-03-16,Sunday,1,Mini,20.77,Long,1,40.00,10.00,1.73,"Peak Hour",428.52,321.39,107.13,Cancelled_Driver,Other,Wallet,0.0,Rain,High,0,13:52:35,00:06:00,01:01:18
B278,C62,D41,Mumbai,2025-01-24,Friday,0,Prime,12.98,Long,0,60.00,15.00,1.35,Rain,343.85,257.89,85.96,Completed,"Not Cancelled",Cash,4.6,Rain,Low,0,23:24:48,00:04:00,00:31:08
B616,C296,D8,Chennai,2025-03-23,Sunday,1,Mini,1.88,Short,0,40.00,10.00,1.35,"Peak Hour",79.38,59.53,19.84,Completed,"Not Cancelled",Card,4.9,Clear,Medium,0,18:02:22,00:05:00,00:06:34
B1531,C66,D277,Hyderabad,2025-01-01,Wednesday,0,Auto,3.82,Medium,1,30.00,8.00,1.00,None,60.56,45.42,15.14,Completed,"Not Cancelled",Cash,3.5,Storm,Medium,0,13:09:35,00:10:00,00:12:59
B178,C358,D224,Bangalore,2025-02-05,Wednesday,0,Auto,2.90,Short,0,30.00,8.00,1.00,None,53.20,39.90,13.30,Cancelled_Customer,"Driver Late",Cash,0.0,Clear,Medium,0,02:02:59,00:06:00,00:11:08
B768,C137,D283,Chennai,2025-01-08,Wednesday,0,Prime,6.87,Medium,0,60.00,15.00,1.61,Rain,262.51,196.88,65.63,Completed,"Not Cancelled",Cash,5.0,Rain,Medium,0,14:28:32,00:02:00,00:24:41
B295,C82,D22,Delhi,2025-02-19,Wednesday,0,Prime,18.70,Long,1,60.00,15.00,1.33,Rain,452.87,339.65,113.22,Completed,"Not Cancelled",Cash,4.9,Rain,Low,0,14:01:41,00:06:00,00:38:39
B283,C50,D231,Chennai,2025-03-05,Wednesday,0,Auto,19.85,Long,0,30.00,8.00,1.00,None,188.80,141.60,47.20,Completed,"Not Cancelled",Card,4.7,Clear,Medium,0,04:00:30,00:09:00,00:51:37
B1600,C22,D7,Mumbai,2025-02-21,Friday,0,Auto,4.58,Medium,0,30.00,8.00,1.27,Rain,84.63,63.47,21.16,Completed,"Not Cancelled",UPI,3.3,Rain,Medium,0,21:13:44,00:08:00,00:10:49
B742,C204,D265,Hyderabad,2025-01-25,Saturday,1,Prime,8.25,Medium,1,60.00,15.00,1.53,"Peak Hour",281.14,210.85,70.28,Completed,"Not Cancelled",Wallet,3.4,Rain,Medium,0,01:10:13,00:08:00,00:18:02
B924,C384,D72,Chennai,2025-02-18,Tuesday,0,Auto,9.97,Medium,0,30.00,8.00,1.65,Rain,181.10,135.82,45.27,Completed,"Not Cancelled",Wallet,4.6,Rain,Low,0,12:01:20,00:11:00,00:26:13
B436,C368,D270,Mumbai,2025-01-12,Sunday,1,Prime,7.28,Medium,0,60.00,15.00,1.24,"Peak Hour",209.81,157.36,52.45,Completed,"Not Cancelled",Wallet,3.2,Clear,Medium,0,14:53:35,00:11:00,00:26:58
B1282,C489,D74,Bangalore,2025-03-30,Sunday,1,Auto,3.39,Medium,1,30.00,8.00,1.75,"Peak Hour",99.96,74.97,24.99,Completed,"Not Cancelled",Card,3.6,Clear,High,0,15:43:05,00:11:00,00:08:14
B1783,C163,D134,Hyderabad,2025-03-15,Saturday,1,Mini,11.38,Long,1,40.00,10.00,1.40,"Peak Hour",215.32,161.49,53.83,Completed,"Not Cancelled",Card,4.4,Clear,High,0,01:22:18,00:13:00,00:41:56
B1269,C52,D258,Hyderabad,2025-03-15,Saturday,1,Auto,4.23,Medium,1,30.00,8.00,1.22,"Peak Hour",77.88,58.41,19.47,Completed,"Not Cancelled",Cash,4.1,Clear,Medium,0,15:01:39,00:15:00,00:15:47
B1323,C110,D203,Bangalore,2025-03-12,Wednesday,0,Auto,19.83,Long,0,30.00,8.00,1.00,None,188.64,141.48,47.16,Completed,"Not Cancelled",UPI,4.5,Clear,Medium,0,00:26:25,00:14:00,00:58:07
B610,C239,D56,Hyderabad,2025-01-14,Tuesday,0,SUV,4.80,Medium,0,100.00,20.00,1.54,Traffic,301.84,226.38,75.46,Completed,"Not Cancelled",UPI,4.8,Clear,High,0,09:54:13,00:10:00,00:13:26
B1014,C9,D254,Mumbai,2025-02-28,Friday,0,Prime,21.71,Long,1,60.00,15.00,1.00,None,385.65,289.24,96.41,Completed,"Not Cancelled",Wallet,3.6,Clear,Medium,0,13:20:50,00:12:00,01:06:05
B157,C232,D164,Hyderabad,2025-02-23,Sunday,1,Mini,20.95,Long,1,40.00,10.00,1.39,"Peak Hour",346.80,260.10,86.70,Completed,"Not Cancelled",Card,4.4,Clear,Medium,0,02:04:14,00:09:00,01:12:29
B359,C254,D212,Mumbai,2025-02-03,Monday,0,Prime,12.64,Long,0,60.00,15.00,1.00,None,249.60,187.20,62.40,Cancelled_Driver,"Changed Plan",UPI,0.0,Clear,Low,0,22:31:18,00:15:00,00:45:29
B1539,C233,D65,Chennai,2025-01-02,Thursday,0,Auto,17.21,Long,0,30.00,8.00,1.00,None,167.68,125.76,41.92,Completed,"Not Cancelled",Cash,3.5,Storm,Low,0,17:21:52,00:02:00,00:42:41
B420,C200,D166,Delhi,2025-01-22,Wednesday,0,Auto,1.90,Short,1,30.00,8.00,1.79,Traffic,80.91,60.68,20.23,Completed,"Not Cancelled",Cash,3.8,Clear,High,0,00:16:13,00:07:00,00:06:18
B811,C388,D287,Delhi,2025-02-14,Friday,0,SUV,22.50,Long,0,100.00,20.00,1.00,None,550.00,412.50,137.50,Cancelled_Customer,Other,UPI,0.0,Clear,Low,0,10:17:19,00:06:00,01:18:58
B244,C332,D189,Delhi,2025-02-19,Wednesday,0,Auto,24.18,Long,1,30.00,8.00,1.61,Traffic,359.74,269.81,89.94,Completed,"Not Cancelled",UPI,4.4,Clear,High,0,13:06:43,00:12:00,00:50:58
B1568,C460,D270,Delhi,2025-02-06,Thursday,0,Mini,12.69,Long,1,40.00,10.00,1.41,Traffic,235.33,176.50,58.83,Completed,"Not Cancelled",UPI,3.2,Clear,High,0,14:37:20,00:12:00,00:46:05
B983,C467,D40,Bangalore,2025-03-28,Friday,0,Auto,19.06,Long,0,30.00,8.00,1.00,None,182.48,136.86,45.62,Completed,"Not Cancelled",UPI,4.0,Clear,Low,0,03:08:23,00:06:00,00:48:04
B705,C211,D121,Hyderabad,2025-03-26,Wednesday,0,Mini,5.23,Medium,0,40.00,10.00,1.00,None,92.30,69.22,23.07,Cancelled_Customer,"No Show",Card,0.0,Clear,Medium,0,13:52:39,00:11:00,00:20:28
B1406,C472,D18,Chennai,2025-01-04,Saturday,1,SUV,24.84,Long,0,100.00,20.00,2.42,Holiday,1444.26,1083.19,361.06,Completed,"Not Cancelled",Wallet,4.6,Clear,Low,1,18:27:56,00:15:00,01:10:57
B1659,C416,D148,Bangalore,2025-01-27,Monday,0,Auto,3.46,Medium,1,30.00,8.00,1.00,None,57.68,43.26,14.42,Completed,"Not Cancelled",Card,4.6,Clear,Medium,0,15:04:11,00:14:00,00:13:32
B478,C12,D175,Mumbai,2025-02-05,Wednesday,0,Prime,20.91,Long,1,60.00,15.00,1.00,None,373.65,280.24,93.41,Completed,"Not Cancelled",UPI,4.7,Clear,Medium,0,06:53:17,00:09:00,01:16:54
B1111,C383,D196,Chennai,2025-03-03,Monday,0,Prime,21.10,Long,1,60.00,15.00,1.69,Rain,636.28,477.21,159.07,Cancelled_Customer,Other,UPI,0.0,Rain,Low,0,18:31:18,00:10:00,00:46:37
B1652,C138,D87,Chennai,2025-01-08,Wednesday,0,Prime,5.44,Medium,1,60.00,15.00,1.00,None,141.60,106.20,35.40,Completed,"Not Cancelled",Card,3.6,Clear,Low,0,13:28:56,00:14:00,00:13:26
B1229,C442,D58,Hyderabad,2025-01-03,Friday,0,Mini,2.09,Short,1,40.00,10.00,1.81,Traffic,110.23,82.67,27.56,Cancelled_Driver,Other,Wallet,0.0,Clear,High,0,09:01:17,00:14:00,00:04:52
B1342,C217,D280,Hyderabad,2025-01-24,Friday,0,Prime,18.93,Long,0,60.00,15.00,1.78,Traffic,612.23,459.17,153.06,Completed,"Not Cancelled",Cash,3.2,Clear,High,0,00:58:36,00:15:00,01:15:32
B1337,C168,D231,Mumbai,2025-03-30,Sunday,1,Auto,19.66,Long,1,30.00,8.00,1.70,Holiday,318.38,238.78,79.59,Completed,"Not Cancelled",Card,4.9,Rain,Medium,1,10:59:34,00:03:00,00:49:32
B440,C450,D240,Bangalore,2025-03-06,Thursday,0,SUV,8.26,Medium,1,100.00,20.00,1.43,Traffic,379.24,284.43,94.81,Completed,"Not Cancelled",Cash,4.9,Clear,High,0,19:12:04,00:09:00,00:23:02
B1000,C204,D46,Hyderabad,2025-01-06,Monday,0,Mini,3.80,Medium,0,40.00,10.00,1.34,Traffic,104.52,78.39,26.13,Cancelled_Customer,"High Fare",Wallet,0.0,Storm,High,0,16:26:33,00:08:00,00:08:35
B1329,C492,D63,Chennai,2025-02-11,Tuesday,0,Mini,22.13,Long,1,40.00,10.00,1.65,Traffic,431.14,323.36,107.78,Completed,"Not Cancelled",Wallet,3.8,Clear,High,0,00:19:05,00:14:00,00:56:29
B1565,C403,D272,Hyderabad,2025-01-19,Sunday,1,Auto,19.33,Long,0,30.00,8.00,2.40,Holiday,443.14,332.36,110.78,Completed,"Not Cancelled",Cash,4.0,Clear,High,1,08:34:02,00:03:00,00:42:17
B454,C276,D98,Hyderabad,2025-01-17,Friday,0,Mini,5.58,Medium,0,40.00,10.00,1.59,Rain,152.32,114.24,38.08,Completed,"Not Cancelled",Card,4.7,Rain,Low,0,04:33:36,00:12:00,00:20:16
B669,C243,D257,Chennai,2025-01-18,Saturday,1,Auto,19.59,Long,0,30.00,8.00,2.03,Holiday,379.04,284.28,94.76,Completed,"Not Cancelled",Card,4.1,Clear,Medium,1,00:08:57,00:05:00,01:01:27
B87,C159,D93,Bangalore,2025-02-09,Sunday,1,SUV,16.44,Long,0,100.00,20.00,1.67,"Peak Hour",716.10,537.08,179.03,Completed,"Not Cancelled",Card,3.0,Rain,High,0,17:39:38,00:07:00,00:43:41
B1651,C377,D139,Hyderabad,2025-03-03,Monday,0,Prime,3.90,Medium,1,60.00,15.00,1.00,None,118.50,88.88,29.62,Completed,"Not Cancelled",UPI,4.3,Storm,Medium,0,22:51:27,00:04:00,00:12:55
B850,C475,D6,Delhi,2025-03-31,Monday,0,Auto,11.77,Long,0,30.00,8.00,1.76,Traffic,218.52,163.89,54.63,Completed,"Not Cancelled",Cash,3.3,Clear,High,0,09:11:47,00:02:00,00:33:44
B1418,C359,D48,Delhi,2025-02-25,Tuesday,0,Mini,13.13,Long,1,40.00,10.00,1.00,None,171.30,128.48,42.83,Cancelled_Driver,"Driver Late",Card,0.0,Storm,Low,0,15:25:03,00:11:00,00:51:36
B292,C97,D165,Hyderabad,2025-02-06,Thursday,0,Auto,10.91,Long,0,30.00,8.00,1.00,None,117.28,87.96,29.32,Completed,"Not Cancelled",UPI,4.2,Clear,Low,0,20:20:57,00:13:00,00:40:26
B1068,C391,D47,Mumbai,2025-03-13,Thursday,0,Mini,20.13,Long,0,40.00,10.00,1.59,Traffic,383.67,287.75,95.92,Completed,"Not Cancelled",UPI,3.8,Clear,High,0,01:35:10,00:09:00,01:00:58
B731,C349,D98,Bangalore,2025-03-17,Monday,0,Mini,19.40,Long,0,40.00,10.00,1.00,None,234.00,175.50,58.50,Cancelled_Driver,"High Fare",Card,0.0,Clear,Medium,0,20:18:09,00:15:00,01:09:24
B89,C386,D230,Bangalore,2025-01-20,Monday,0,Prime,20.95,Long,0,60.00,15.00,1.63,Rain,610.03,457.52,152.51,Cancelled_Driver,Other,UPI,0.0,Rain,Low,0,05:38:27,00:06:00,01:14:13
B237,C131,D101,Bangalore,2025-02-13,Thursday,0,Auto,14.14,Long,0,30.00,8.00,1.00,None,143.12,107.34,35.78,Completed,"Not Cancelled",Cash,3.8,Clear,Low,0,11:45:50,00:13:00,00:38:51
B712,C274,D260,Bangalore,2025-02-08,Saturday,1,SUV,5.86,Medium,1,100.00,20.00,1.36,"Peak Hour",295.39,221.54,73.85,Completed,"Not Cancelled",Wallet,4.8,Clear,Medium,0,08:21:29,00:06:00,00:14:49
B273,C142,D205,Chennai,2025-03-26,Wednesday,0,Auto,5.67,Medium,0,30.00,8.00,1.00,None,75.36,56.52,18.84,Completed,"Not Cancelled",Wallet,3.2,Clear,Medium,0,16:55:25,00:04:00,00:20:14
B309,C476,D6,Mumbai,2025-01-05,Sunday,1,SUV,2.88,Short,1,100.00,20.00,1.91,"Peak Hour",301.02,225.76,75.25,Completed,"Not Cancelled",Cash,4.7,Clear,High,0,23:46:21,00:12:00,00:06:05
B175,C97,D201,Chennai,2025-02-10,Monday,0,Prime,7.65,Medium,1,60.00,15.00,1.60,Rain,279.60,209.70,69.90,Completed,"Not Cancelled",Cash,4.2,Rain,Medium,0,04:57:07,00:10:00,00:16:35
B1423,C25,D170,Hyderabad,2025-02-16,Sunday,1,Mini,4.31,Medium,1,40.00,10.00,1.56,"Peak Hour",129.64,97.23,32.41,Completed,"Not Cancelled",Wallet,4.0,Clear,Medium,0,07:01:56,00:08:00,00:11:56
B755,C201,D116,Mumbai,2025-02-15,Saturday,1,SUV,22.61,Long,1,100.00,20.00,1.45,"Peak Hour",800.69,600.52,200.17,Completed,"Not Cancelled",Wallet,4.1,Clear,Medium,0,06:34:15,00:10:00,00:57:50
B42,C52,D100,Chennai,2025-01-25,Saturday,1,Mini,18.83,Long,0,40.00,10.00,1.44,"Peak Hour",328.75,246.56,82.19,Completed,"Not Cancelled",UPI,3.6,Clear,Medium,0,10:50:13,00:11:00,01:13:28
B328,C84,D75,Bangalore,2025-03-09,Sunday,1,SUV,18.44,Long,0,100.00,20.00,1.56,"Peak Hour",731.33,548.50,182.83,Completed,"Not Cancelled",Cash,4.7,Clear,Medium,0,22:05:13,00:12:00,01:12:51
B1574,C470,D289,Mumbai,2025-02-10,Monday,0,Auto,23.64,Long,0,30.00,8.00,1.00,None,219.12,164.34,54.78,Cancelled_Driver,"Driver Late",UPI,0.0,Clear,Medium,0,04:42:37,00:10:00,01:07:26
B552,C403,D76,Mumbai,2025-02-26,Wednesday,0,SUV,7.99,Medium,0,100.00,20.00,1.42,Rain,368.92,276.69,92.23,Cancelled_Customer,"Driver Late",Wallet,0.0,Rain,Low,0,22:32:14,00:12:00,00:18:17
B1300,C163,D48,Delhi,2025-01-03,Friday,0,Auto,17.42,Long,0,30.00,8.00,1.47,Rain,248.96,186.72,62.24,Cancelled_Driver,Other,Card,0.0,Rain,Medium,0,19:19:46,00:03:00,00:43:31
B535,C97,D217,Bangalore,2025-03-29,Saturday,1,Auto,6.94,Medium,0,30.00,8.00,1.94,"Peak Hour",165.91,124.43,41.48,Completed,"Not Cancelled",Wallet,4.0,Clear,High,0,04:46:52,00:03:00,00:21:55
B1778,C473,D17,Bangalore,2025-03-03,Monday,0,SUV,10.96,Long,0,100.00,20.00,2.33,Holiday,743.74,557.81,185.94,Completed,"Not Cancelled",Wallet,4.2,Clear,Medium,1,07:58:24,00:06:00,00:28:14
B782,C170,D38,Bangalore,2025-03-07,Friday,0,SUV,15.64,Long,0,100.00,20.00,1.47,Rain,606.82,455.12,151.71,Cancelled_Customer,"Changed Plan",Card,0.0,Rain,Medium,0,02:08:10,00:12:00,01:02:20
B1476,C276,D28,Bangalore,2025-01-26,Sunday,1,SUV,3.73,Medium,1,100.00,20.00,1.71,"Peak Hour",298.57,223.93,74.64,Cancelled_Customer,Other,UPI,0.0,Rain,High,0,12:20:17,00:09:00,00:12:08
B1550,C281,D227,Hyderabad,2025-03-31,Monday,0,Auto,12.44,Long,0,30.00,8.00,1.35,Rain,174.85,131.14,43.71,Completed,"Not Cancelled",Wallet,4.0,Rain,Medium,0,20:46:28,00:08:00,00:26:15
B431,C470,D131,Chennai,2025-03-12,Wednesday,0,Auto,16.33,Long,0,30.00,8.00,1.00,None,160.64,120.48,40.16,Completed,"Not Cancelled",Cash,4.9,Clear,Low,0,12:15:17,00:08:00,00:55:32
B448,C251,D229,Mumbai,2025-01-16,Thursday,0,SUV,20.23,Long,1,100.00,20.00,1.00,None,504.60,378.45,126.15,Completed,"Not Cancelled",Wallet,4.0,Storm,Medium,0,09:41:34,00:07:00,01:10:14
B1794,C249,D263,Delhi,2025-01-04,Saturday,1,Mini,18.88,Long,0,40.00,10.00,1.59,"Peak Hour",363.79,272.84,90.95,Completed,"Not Cancelled",Cash,4.2,Clear,High,0,16:25:48,00:05:00,01:00:09
B627,C63,D99,Delhi,2025-03-26,Wednesday,0,Mini,3.81,Medium,1,40.00,10.00,1.00,None,78.10,58.57,19.52,Completed,"Not Cancelled",Cash,3.5,Clear,Medium,0,18:21:17,00:13:00,00:10:14
B45,C379,D51,Bangalore,2025-01-11,Saturday,1,Mini,14.39,Long,0,40.00,10.00,1.93,Holiday,354.93,266.20,88.73,Completed,"Not Cancelled",UPI,4.2,Rain,Medium,1,07:31:45,00:02:00,00:40:46
B590,C158,D170,Mumbai,2025-01-19,Sunday,1,Mini,20.02,Long,0,40.00,10.00,1.36,"Peak Hour",326.67,245.00,81.67,Completed,"Not Cancelled",UPI,4.6,Clear,High,0,20:03:21,00:09:00,00:40:25
B1011,C137,D205,Delhi,2025-01-28,Tuesday,0,SUV,20.41,Long,0,100.00,20.00,1.95,Traffic,990.99,743.24,247.75,Completed,"Not Cancelled",UPI,3.4,Rain,High,0,00:08:07,00:15:00,00:44:50
B458,C427,D185,Mumbai,2025-02-14,Friday,0,Prime,13.18,Long,1,60.00,15.00,1.63,Traffic,420.05,315.04,105.01,Cancelled_Customer,"No Show",UPI,0.0,Storm,High,0,14:00:32,00:08:00,00:41:51
B1035,C423,D296,Hyderabad,2025-03-13,Thursday,0,Mini,15.64,Long,1,40.00,10.00,1.58,Rain,310.31,232.73,77.58,Completed,"Not Cancelled",Cash,4.8,Rain,Low,0,10:19:23,00:12:00,00:54:56
B554,C419,D196,Chennai,2025-01-16,Thursday,0,SUV,12.73,Long,0,100.00,20.00,1.68,Rain,595.73,446.80,148.93,Completed,"Not Cancelled",Wallet,3.9,Rain,Medium,0,07:12:03,00:14:00,00:42:59
B443,C369,D76,Hyderabad,2025-01-21,Tuesday,0,SUV,11.47,Long,1,100.00,20.00,1.00,None,329.40,247.05,82.35,Completed,"Not Cancelled",Card,3.2,Clear,Medium,0,22:23:14,00:09:00,00:45:46
B661,C262,D280,Bangalore,2025-01-24,Friday,0,Auto,20.72,Long,0,30.00,8.00,1.00,None,195.76,146.82,48.94,Completed,"Not Cancelled",Wallet,3.5,Clear,Medium,0,07:58:49,00:12:00,01:09:40
B272,C254,D225,Hyderabad,2025-01-11,Saturday,1,Mini,18.39,Long,1,40.00,10.00,1.44,"Peak Hour",322.42,241.81,80.61,Cancelled_Driver,"Changed Plan",UPI,0.0,Clear,Medium,0,19:01:41,00:12:00,01:11:01
B1193,C104,D198,Chennai,2025-02-23,Sunday,1,SUV,10.50,Long,1,100.00,20.00,1.38,"Peak Hour",427.80,320.85,106.95,Completed,"Not Cancelled",Wallet,3.8,Clear,Low,0,17:50:14,00:03:00,00:27:29
B893,C361,D232,Bangalore,2025-02-02,Sunday,1,Mini,2.99,Short,0,40.00,10.00,1.59,"Peak Hour",111.14,83.36,27.79,Completed,"Not Cancelled",Wallet,4.1,Clear,Medium,0,17:31:51,00:06:00,00:10:19
B944,C201,D271,Delhi,2025-02-13,Thursday,0,Auto,9.09,Medium,0,30.00,8.00,1.00,None,102.72,77.04,25.68,Completed,"Not Cancelled",UPI,3.5,Clear,Medium,0,19:52:30,00:10:00,00:20:05
B1560,C431,D74,Bangalore,2025-01-18,Saturday,1,Mini,21.74,Long,0,40.00,10.00,1.41,"Peak Hour",362.93,272.20,90.73,Completed,"Not Cancelled",UPI,4.1,Clear,Low,0,11:34:58,00:09:00,00:56:09
B775,C10,D104,Bangalore,2025-02-15,Saturday,1,Auto,11.79,Long,1,30.00,8.00,2.15,Holiday,267.29,200.47,66.82,Completed,"Not Cancelled",Card,4.5,Rain,Low,1,23:29:30,00:09:00,00:33:37
B371,C370,D22,Mumbai,2025-03-04,Tuesday,0,Mini,20.03,Long,1,40.00,10.00,2.00,Traffic,480.60,360.45,120.15,Completed,"Not Cancelled",Cash,3.7,Clear,High,0,12:26:03,00:02:00,01:05:50
B132,C215,D9,Bangalore,2025-03-01,Saturday,1,SUV,13.77,Long,0,100.00,20.00,1.55,"Peak Hour",581.87,436.40,145.47,Completed,"Not Cancelled",UPI,4.6,Clear,Low,0,21:24:11,00:02:00,00:50:13
B1687,C318,D92,Bangalore,2025-03-28,Friday,0,Prime,24.31,Long,1,60.00,15.00,1.98,Traffic,840.81,630.61,210.20,Completed,"Not Cancelled",UPI,3.7,Clear,High,0,02:10:15,00:09:00,01:15:34
B860,C446,D77,Mumbai,2025-03-01,Saturday,1,SUV,12.13,Long,1,100.00,20.00,1.58,"Peak Hour",541.31,405.98,135.33,Cancelled_Customer,"High Fare",Card,0.0,Clear,Medium,0,10:52:00,00:08:00,00:46:04
B862,C362,D245,Delhi,2025-01-30,Thursday,0,SUV,15.56,Long,1,100.00,20.00,1.56,Holiday,641.47,481.10,160.37,Cancelled_Driver,"Driver Late",Card,0.0,Storm,Low,1,06:32:44,00:07:00,00:46:39
B179,C255,D178,Delhi,2025-02-01,Saturday,1,SUV,3.78,Medium,0,100.00,20.00,1.25,"Peak Hour",219.50,164.62,54.88,Completed,"Not Cancelled",Card,3.0,Clear,Medium,0,02:16:00,00:13:00,00:12:11
B130,C329,D216,Chennai,2025-01-06,Monday,0,Auto,17.81,Long,0,30.00,8.00,1.53,Holiday,263.89,197.92,65.97,Completed,"Not Cancelled",Wallet,3.3,Storm,Low,1,13:25:32,00:14:00,00:54:54
B19,C54,D69,Chennai,2025-02-14,Friday,0,Prime,9.87,Medium,1,60.00,15.00,1.31,Traffic,272.55,204.41,68.14,Completed,"Not Cancelled",Cash,4.9,Clear,High,0,02:07:30,00:06:00,00:22:51
B209,C74,D206,Hyderabad,2025-01-14,Tuesday,0,Mini,19.86,Long,1,40.00,10.00,1.54,Rain,367.44,275.58,91.86,Completed,"Not Cancelled",Wallet,3.6,Rain,Low,0,18:29:31,00:04:00,01:14:11
B1088,C425,D12,Bangalore,2025-01-30,Thursday,0,SUV,18.27,Long,1,100.00,20.00,1.82,Holiday,847.03,635.27,211.76,Completed,"Not Cancelled",Card,3.7,Clear,Low,1,06:51:30,00:08:00,01:09:13
B1002,C494,D21,Hyderabad,2025-02-25,Tuesday,0,Mini,12.65,Long,1,40.00,10.00,1.33,Rain,221.45,166.09,55.36,Completed,"Not Cancelled",UPI,3.6,Rain,Medium,0,18:49:28,00:06:00,00:46:44
B1176,C112,D204,Delhi,2025-02-09,Sunday,1,Auto,12.11,Long,0,30.00,8.00,1.59,"Peak Hour",201.74,151.31,50.44,Completed,"Not Cancelled",Cash,4.5,Clear,Low,0,05:10:59,00:03:00,00:44:44
B572,C225,D225,Bangalore,2025-02-22,Saturday,1,SUV,1.17,Short,1,100.00,20.00,1.37,"Peak Hour",169.06,126.80,42.27,Completed,"Not Cancelled",UPI,3.5,Clear,Medium,0,03:43:58,00:14:00,00:04:08
B494,C443,D6,Mumbai,2025-02-26,Wednesday,0,Auto,15.66,Long,0,30.00,8.00,1.43,Rain,222.05,166.54,55.51,Completed,"Not Cancelled",Wallet,3.8,Rain,Medium,0,01:41:30,00:14:00,00:44:51
B391,C498,D148,Hyderabad,2025-03-16,Sunday,1,Auto,12.67,Long,1,30.00,8.00,1.32,"Peak Hour",173.40,130.05,43.35,Completed,"Not Cancelled",UPI,4.0,Clear,Medium,0,10:44:50,00:05:00,00:42:13
B567,C347,D273,Hyderabad,2025-01-11,Saturday,1,Auto,14.30,Long,0,30.00,8.00,1.49,"Peak Hour",215.16,161.37,53.79,Completed,"Not Cancelled",Wallet,4.4,Storm,Medium,0,23:26:21,00:10:00,00:42:42
B845,C466,D162,Delhi,2025-01-03,Friday,0,Mini,8.96,Medium,1,40.00,10.00,1.00,None,129.60,97.20,32.40,Cancelled_Customer,"High Fare",Wallet,0.0,Clear,Low,0,00:37:21,00:11:00,00:19:32
B953,C500,D117,Mumbai,2025-02-19,Wednesday,0,Mini,20.37,Long,1,40.00,10.00,1.00,None,243.70,182.77,60.92,Completed,"Not Cancelled",Wallet,4.4,Clear,Low,0,13:15:47,00:13:00,01:12:21
B11,C37,D31,Bangalore,2025-02-21,Friday,0,Auto,11.51,Long,0,30.00,8.00,1.00,None,122.08,91.56,30.52,Completed,"Not Cancelled",Cash,3.4,Clear,Low,0,21:53:01,00:11:00,00:34:56
B1387,C403,D126,Hyderabad,2025-03-10,Monday,0,Prime,1.05,Short,0,60.00,15.00,1.00,None,75.75,56.81,18.94,Completed,"Not Cancelled",UPI,3.6,Storm,Low,0,14:38:49,00:14:00,00:02:38
B424,C321,D31,Delhi,2025-03-22,Saturday,1,Prime,14.84,Long,1,60.00,15.00,1.54,"Peak Hour",435.20,326.40,108.80,Cancelled_Customer,Other,UPI,0.0,Clear,Medium,0,22:04:25,00:13:00,00:36:00
B1617,C272,D20,Chennai,2025-03-28,Friday,0,SUV,11.58,Long,0,100.00,20.00,1.85,Traffic,613.46,460.10,153.37,Cancelled_Customer,Other,Card,0.0,Storm,High,0,22:54:53,00:10:00,00:38:50
B55,C334,D78,Mumbai,2025-01-25,Saturday,1,Prime,14.72,Long,1,60.00,15.00,1.52,"Peak Hour",426.82,320.12,106.70,Completed,"Not Cancelled",Cash,4.6,Clear,Medium,0,22:55:02,00:12:00,00:36:19
B1158,C307,D46,Mumbai,2025-02-26,Wednesday,0,SUV,9.54,Medium,0,100.00,20.00,1.00,None,290.80,218.10,72.70,Completed,"Not Cancelled",Cash,3.3,Clear,Low,0,14:34:47,00:12:00,00:36:19
B561,C262,D84,Mumbai,2025-01-11,Saturday,1,SUV,23.56,Long,0,100.00,20.00,1.69,Holiday,965.33,724.00,241.33,Completed,"Not Cancelled",UPI,4.3,Clear,Medium,1,08:42:23,00:12:00,00:53:52
B324,C449,D20,Delhi,2025-03-30,Sunday,1,SUV,22.30,Long,0,100.00,20.00,1.58,"Peak Hour",862.68,647.01,215.67,Completed,"Not Cancelled",Cash,4.1,Clear,High,0,10:38:42,00:10:00,01:03:40
B1422,C168,D296,Mumbai,2025-01-10,Friday,0,Auto,18.50,Long,1,30.00,8.00,1.44,Rain,256.32,192.24,64.08,Cancelled_Customer,"Changed Plan",Cash,0.0,Rain,Medium,0,19:40:40,00:05:00,00:58:20
B918,C151,D73,Mumbai,2025-01-05,Sunday,1,Auto,2.15,Short,0,30.00,8.00,1.23,"Peak Hour",58.06,43.55,14.52,Cancelled_Driver,"No Show",Card,0.0,Clear,Medium,0,12:47:15,00:04:00,00:05:17
